date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:46:34	37126/37126	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:29%20GMT	http://www.juniv.edu/discussion/6858	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/6858.html	(from http://www.juniv.edu/)
22:46:37	37138/37138	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:34%20GMT	http://www.juniv.edu/discussion/6848	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/6848.html	(from http://www.juniv.edu/)
22:46:41	48127/48127	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:34%20GMT	http://www.juniv.edu/discussion?type=PRESS_RELEASE	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion48a2.html	(from http://www.juniv.edu/)
22:46:42	47373/47373	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:36%20GMT	http://www.juniv.edu/department/ir	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/ir.html	(from http://www.juniv.edu/)
22:46:43	48320/48320	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:37%20GMT	http://www.juniv.edu/department/english	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/english.html	(from http://www.juniv.edu/)
22:46:44	48011/48011	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:38%20GMT	http://www.juniv.edu/department/history	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/history.html	(from http://www.juniv.edu/)
22:46:47	51512/51512	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:42%20GMT	http://www.juniv.edu/department/phil	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/phil.html	(from http://www.juniv.edu/)
22:46:50	54591/54591	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:44%20GMT	http://www.juniv.edu/department/drama	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/drama.html	(from http://www.juniv.edu/)
22:46:51	54638/54638	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:44%20GMT	http://www.juniv.edu/department/arch	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/arch.html	(from http://www.juniv.edu/)
22:46:51	47941/47941	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:46%20GMT	http://www.juniv.edu/department/bangla	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/bangla.html	(from http://www.juniv.edu/)
22:46:54	54805/54805	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:49%20GMT	http://www.juniv.edu/department/arts	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/arts.html	(from http://www.juniv.edu/)
22:46:57	56602/56602	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:52%20GMT	http://www.juniv.edu/department/cse	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/cse.html	(from http://www.juniv.edu/)
22:46:58	51291/51291	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:53%20GMT	http://www.juniv.edu/department/math	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/math.html	(from http://www.juniv.edu/)
22:46:59	58213/58213	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:53%20GMT	http://www.juniv.edu/department/phy	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/phy.html	(from http://www.juniv.edu/)
22:47:05	55657/55657	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:01%20GMT	http://www.juniv.edu/department/statistics	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/statistics.html	(from http://www.juniv.edu/)
22:47:08	55064/55064	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:46:59%20GMT	http://www.juniv.edu/department/env	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/env.html	(from http://www.juniv.edu/)
22:47:09	50305/50305	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:01%20GMT	http://www.juniv.edu/department/geosc	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/geosc.html	(from http://www.juniv.edu/)
22:47:09	52394/52394	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:02%20GMT	http://www.juniv.edu/department/chem	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/chem.html	(from http://www.juniv.edu/)
22:47:12	47587/47587	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:06%20GMT	http://www.juniv.edu/department/economics	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/economics.html	(from http://www.juniv.edu/)
22:47:14	46998/46998	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:10%20GMT	http://www.juniv.edu/department/urp	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/urp.html	(from http://www.juniv.edu/)
22:47:16	46498/46498	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:10%20GMT	http://www.juniv.edu/department/anthro	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/anthro.html	(from http://www.juniv.edu/)
22:47:16	49303/49303	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:11%20GMT	http://www.juniv.edu/department/geoenv	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/geoenv.html	(from http://www.juniv.edu/)
22:47:18	52324/52324	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:13%20GMT	http://www.juniv.edu/department/govpoli	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/govpoli.html	(from http://www.juniv.edu/)
22:47:20	50815/50815	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:16%20GMT	http://www.juniv.edu/department/pubad	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/pubad.html	(from http://www.juniv.edu/)
22:47:24	58338/58338	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:17%20GMT	http://www.juniv.edu/department/botany	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/botany.html	(from http://www.juniv.edu/)
22:47:26	48491/48491	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:20%20GMT	http://www.juniv.edu/department/zoology	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/zoology.html	(from http://www.juniv.edu/)
22:47:30	114348/114348	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:19%20GMT	http://www.juniv.edu/department/bmb	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/bmb.html	(from http://www.juniv.edu/)
22:47:31	48167/48167	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:23%20GMT	http://www.juniv.edu/department/phar	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/phar.html	(from http://www.juniv.edu/)
22:47:33	48768/48768	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:27%20GMT	http://www.juniv.edu/department/biogen	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/biogen.html	(from http://www.juniv.edu/)
22:47:33	55146/55146	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:26%20GMT	http://www.juniv.edu/department/mbio	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/mbio.html	(from http://www.juniv.edu/)
22:47:35	50276/50276	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:32%20GMT	http://www.juniv.edu/department/puhi	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/puhi.html	(from http://www.juniv.edu/)
22:47:37	47976/47976	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:34%20GMT	http://www.juniv.edu/department/banking	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/banking.html	(from http://www.juniv.edu/)
22:47:41	47951/47951	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:35%20GMT	http://www.juniv.edu/department/marketing	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/marketing.html	(from http://www.juniv.edu/)
22:47:44	48098/48098	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:37%20GMT	http://www.juniv.edu/department/ais	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/ais.html	(from http://www.juniv.edu/)
22:47:44	47988/47988	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:37%20GMT	http://www.juniv.edu/department/management	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/management.html	(from http://www.juniv.edu/)
22:47:44	53475/53475	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:39%20GMT	http://www.juniv.edu/department/law	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/law.html	(from http://www.juniv.edu/)
22:47:47	38335/38335	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:46%20GMT	http://www.juniv.edu/discussion/6877?type=FEATURED_NEWS	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/68772b92.html	(from http://www.juniv.edu/)
22:47:49	37961/37961	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:47%20GMT	http://www.juniv.edu/discussion/6874?type=FEATURED_NEWS	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/68742b92.html	(from http://www.juniv.edu/)
22:47:51	38034/38034	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:48%20GMT	http://www.juniv.edu/discussion/6858?type=FEATURED_NEWS	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/68582b92.html	(from http://www.juniv.edu/)
22:47:51	63362/63362	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2016:47:43%20GMT	http://www.juniv.edu/image/discussion/6877_brac-2fc729.jpg	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/image/discussion/6877_brac-2fc729.jpg	(from http://www.juniv.edu/)
22:47:54	37676/37676	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:51%20GMT	http://www.juniv.edu/discussion/6849?type=FEATURED_NEWS	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion/68492b92.html	(from http://www.juniv.edu/)
22:47:56	48371/48371	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:52%20GMT	http://www.juniv.edu/discussion?type=FEATURED_NEWS	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/discussion2b92.html	(from http://www.juniv.edu/)
22:47:56	34182/34182	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:47:52%20GMT	http://www.juniv.edu/administration/4587	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/administration/4587.html	(from http://www.juniv.edu/administration?roleType=PRO_VICE_CHANCELLOR&roleName=Pro%20Vice%20Chancellor)
22:48:17	131718/131718	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202018%2016:47:47%20GMT	http://www.juniv.edu/image/discussion/6858_IMG_5206-copy-a0980b.jpg	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/image/discussion/6858_IMG_5206-copy-a0980b.jpg	(from http://www.juniv.edu/)
22:50:20	749497/749497	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:48:19%20GMT	http://www.juniv.edu/file/4574	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/file/4574_Finance-Committee-b8c75d.pdf	(from http://www.juniv.edu/custom/slug/finance-committee)
22:50:25	37892/37892	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:50:21%20GMT	http://www.juniv.edu/academic-calendar?id=4531	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/academic-calendar5727.html	(from http://www.juniv.edu/academic-calendar)
22:50:51	1084615/1084615	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:47:57%20GMT	http://www.juniv.edu/file/4570	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/file/4570_Syndicate-Comittee-cc162a.pdf	(from http://www.juniv.edu/custom/slug/syndicate)
22:50:56	36945/36945	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:50:52%20GMT	http://www.juniv.edu/teachers/pawankarju	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/pawankarju.html	(from http://www.juniv.edu/faculty/arts)
22:51:00	36936/36936	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:50:57%20GMT	http://www.juniv.edu/teachers/ajit	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/ajit.html	(from http://www.juniv.edu/faculty/science)
22:51:05	48522/48522	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:02%20GMT	http://www.juniv.edu/journal?keyword=&facultyId=2&departmentId=-1	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/journaladd2.html	(from http://www.juniv.edu/faculty/science)
22:51:10	36941/36941	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:07%20GMT	http://www.juniv.edu/teachers/rashedaakhtar	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/rashedaakhtar.html	(from http://www.juniv.edu/faculty/socialsci)
22:51:15	36942/36942	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:11%20GMT	http://www.juniv.edu/teachers/jabber	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/jabber.html	(from http://www.juniv.edu/faculty/biosci)
22:51:20	36878/36878	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:16%20GMT	http://www.juniv.edu/teachers/nillshampa	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/nillshampa.html	(from http://www.juniv.edu/faculty/business)
22:51:24	36947/36947	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:21%20GMT	http://www.juniv.edu/teachers/bashir	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/bashir.html	(from http://www.juniv.edu/faculty/law)
22:51:29	36933/36933	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:25%20GMT	http://www.juniv.edu/teachers/farzanaislam	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/farzanaislam.html	(from http://www.juniv.edu/institute/iit)
22:51:33	35010/35010	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:30%20GMT	http://www.juniv.edu/department/41/chairman-message	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/chairman-message.html	(from http://www.juniv.edu/institute/iit)
22:51:39	33220/33220	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:35%20GMT	http://www.juniv.edu/department/41/program/6178	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/program/6178.html	(from http://www.juniv.edu/institute/iit)
22:51:44	33216/33216	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:41%20GMT	http://www.juniv.edu/department/41/program/6177	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/program/6177.html	(from http://www.juniv.edu/institute/iit)
22:51:49	33228/33228	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:46%20GMT	http://www.juniv.edu/department/41/program/6176	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/program/6176.html	(from http://www.juniv.edu/institute/iit)
22:51:54	33222/33222	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:51%20GMT	http://www.juniv.edu/department/41/program/6175	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/program/6175.html	(from http://www.juniv.edu/institute/iit)
22:51:57	547080/547080	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:50:26%20GMT	http://www.juniv.edu/program/5514/file	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/program/5514/5514_17-18-f7f8ca.pdf	(from http://www.juniv.edu/academic-calendar)
22:51:58	33232/33232	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:56%20GMT	http://www.juniv.edu/department/41/program/6174	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/program/6174.html	(from http://www.juniv.edu/institute/iit)
22:52:02	33236/33236	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:59%20GMT	http://www.juniv.edu/department/41/program/6173	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/program/6173.html	(from http://www.juniv.edu/institute/iit)
22:52:02	33722/33722	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:51:59%20GMT	http://www.juniv.edu/department/41/research/3532	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/research/3532.html	(from http://www.juniv.edu/institute/iit)
22:52:06	37324/37324	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:04%20GMT	http://www.juniv.edu/officers?departmentId=41&type=OFFICER	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officers330b.html	(from http://www.juniv.edu/institute/iit)
22:52:08	51805/51805	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:03%20GMT	http://www.juniv.edu/teachers?departmentId=41	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers5e74.html	(from http://www.juniv.edu/institute/iit)
22:52:10	34230/34230	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:07%20GMT	http://www.juniv.edu/officers?departmentId=41&type=STAFF	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/officersed8a.html	(from http://www.juniv.edu/institute/iit)
22:52:12	33085/33085	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:10%20GMT	http://www.juniv.edu/department/41/links	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/links.html	(from http://www.juniv.edu/institute/iit)
22:52:15	42294/42294	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:11%20GMT	http://www.juniv.edu/teachers/patwary?dptSlug=iit	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/patwary8b37.html	(from http://www.juniv.edu/institute/iit)
22:52:18	63848/63848	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:14%20GMT	http://www.juniv.edu/teachers/sarker?dptSlug=iit	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/sarker8b37.html	(from http://www.juniv.edu/institute/iit)
22:52:19	38285/38285	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:17%20GMT	http://www.juniv.edu/teachers/akkas?dptSlug=iit	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/akkas8b37.html	(from http://www.juniv.edu/institute/iit)
22:52:24	37523/37523	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:20%20GMT	http://www.juniv.edu/teachers/fahima?dptSlug=iit	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/fahima8b37.html	(from http://www.juniv.edu/institute/iit)
22:52:26	33299/33299	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:21%20GMT	http://www.juniv.edu/department/41/facility/6167	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/facility/6167.html	(from http://www.juniv.edu/institute/iit)
22:52:28	115193/115193	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:20%20GMT	http://www.juniv.edu/teachers/mskaiser?dptSlug=iit	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/teachers/mskaiser8b37.html	(from http://www.juniv.edu/institute/iit)
22:52:29	33303/33303	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:25%20GMT	http://www.juniv.edu/department/41/facility/6168	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/facility/6168.html	(from http://www.juniv.edu/institute/iit)
22:52:30	33283/33283	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:26%20GMT	http://www.juniv.edu/department/41/facility/6169	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/facility/6169.html	(from http://www.juniv.edu/institute/iit)
22:52:30	33285/33285	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:26%20GMT	http://www.juniv.edu/department/41/facility/6170	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/facility/6170.html	(from http://www.juniv.edu/institute/iit)
22:52:32	33299/33299	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Jul%202018%2016:52:30%20GMT	http://www.juniv.edu/department/41/facility/6171	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/facility/6171.html	(from http://www.juniv.edu/institute/iit)
22:52:50	108326/108326	---M--	200	added ('OK')	application/octet-stream-unknown	date:Thu,%2005%20Jul%202018%2016:52:34%20GMT	http://www.juniv.edu/department/41/file/6089	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/file/41_JUIIT-THESIS-902d2e.docx	(from http://www.juniv.edu/institute/iit)
22:54:28	719745/719745	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Jul%202018%2016:52:40%20GMT	http://www.juniv.edu/department/41/file/6165	F:/CSE/outdoor/work/xampp/htdocs/CSEJUWeb/raw_file/teacher/JU%20CSE%20Teachers/www.juniv.edu/department/41/file/41_Syllabus-IIT-PhD-a8274b.pdf	(from http://www.juniv.edu/institute/iit)
